,load
6330,1.797880327
6331,1.866542779
6332,1.70070402
6333,1.371381167
6334,1.028867221
6335,0.694559274
6336,0.539527335
6337,0.464275754
6338,0.436666473
6339,0.429410186
6340,0.548951464
6341,0.861919278
6342,1.033125502
6343,0.986486282
6344,0.851696043
6345,0.74407005
6346,0.776774571
6347,0.81091834
6348,0.811392429
6349,0.807682671
6350,0.886958456
6351,1.024952681
6352,1.249481442
6353,1.296833021
6354,1.380903432
6355,1.472909423
6356,1.340904456
6357,1.00379171
6358,0.690672545
6359,0.453302482
6360,0.363091196
6361,0.322766767
6362,0.316551519
6363,0.336212457
6364,0.454321609
6365,0.72541129
6366,0.925718194
6367,0.888684789
6368,0.795300808
6369,0.753900567
6370,0.726129307
6371,0.684389184
6372,0.650546731
6373,0.624947081
6374,0.640639366
6375,0.731504987
6376,0.905818531
6377,1.04181847
6378,1.154505928
6379,1.279005604
6380,1.195977748
6381,0.95653896
6382,0.713475812
6383,0.462848162
6384,0.36408216
6385,0.323668859
6386,0.31761583
6387,0.33738183
6388,0.455925722
6389,0.727832084
6390,0.928243326
6391,0.891203573
6392,0.79754497
6393,0.755662129
6394,0.727630581
6395,0.685468537
6396,0.651306511
6397,0.625563709
6398,0.641271548
6399,0.732132201
6400,0.906614582
6401,1.042795727
6402,1.155489
6403,1.279885613
6404,1.196712563
6405,0.956991786
6406,0.71348172
6407,0.462789374
6408,0.35925515
6409,0.320049081
6410,0.314500001
6411,0.33167694
6412,0.442635038
6413,0.697398226
6414,0.886448729
6415,0.84123498
6416,0.742189044
6417,0.700576519
6418,0.675437582
6419,0.638888859
6420,0.609796992
6421,0.588288544
6422,0.60538625
6423,0.694016428
6424,0.865540547
6425,0.996409902
6426,1.105955257
6427,1.231276781
6428,1.151978398
6429,0.921560607
6430,0.69278548
6431,0.454494668
6432,0.359208084
6433,0.320048224
6434,0.314588441
6435,0.331874076
6436,0.443239791
6437,0.698764039
6438,0.888037462
6439,0.842822882
6440,0.743565715
6441,0.701751725
6442,0.676487408
6443,0.639914812
6444,0.610650575
6445,0.589036524
6446,0.606107761
6447,0.694765768
6448,0.866495686
6449,0.997512677
6450,1.107072632
6451,1.232289484
6452,1.152906193
6453,0.922271651
6454,0.693280044
6455,0.454924879
6456,0.359634481
6457,0.320395248
6458,0.314928525
6459,0.332269231
6460,0.444095474
6461,0.700502264
6462,0.890088909
6463,0.844908643
6464,0.745461414
6465,0.70313399
6466,0.677419607
6467,0.640578018
6468,0.610851675
6469,0.595890342
6470,0.79997605
6471,0.909166754
6472,0.990354358
6473,0.99833229
6474,1.10802382
6475,1.434507849
6476,1.306949724
6477,0.988724947
6478,0.693184234
6479,0.454454924
6480,0.35893939
6481,0.319800472
6482,0.314353855
6483,0.331947172
6484,0.444256819
6485,0.70141968
6486,0.891224342
6487,0.845823699
6488,0.746060503
6489,0.703519545
6490,0.681610675
6491,0.796916415
6492,0.921347438
6493,1.07367229
6494,1.211617708
6495,1.307081379
6496,1.452167134
6497,1.551786361
6498,1.564130381
6499,1.557767763
6500,1.370228586
6501,1.014238947
6502,0.701790404
6503,0.454783595
6504,0.359130424
6505,0.320041732
6506,0.314790247
6507,0.332383153
6508,0.445354525
6509,0.703156718
6510,0.893326391
6511,0.847997321
6512,0.748144791
6513,0.705437058
6514,0.679455637
6515,0.64225303
6516,0.612664566
6517,0.590821543
6518,0.60792164
6519,0.696990687
6520,0.86941077
6521,1.001335945
6522,1.110731604
6523,1.244212971
6524,1.155673225
6525,0.924407678
6526,0.694601304
6527,0.45540008
6528,0.364630648
6529,0.323968682
6530,0.317912596
6531,0.338436496
6532,0.459655272
6533,0.736931948
6534,0.939001552
6535,0.901724597
6536,0.80690727
6537,0.763548605
6538,0.734035878
6539,0.690778152
6540,0.67447772
6541,0.763581853
6542,0.878361568
6543,1.017364255
6544,1.151869648
6545,1.287656126
6546,1.369493031
6547,1.423793137
6548,1.227262038
6549,0.962023635
6550,0.71673334
6551,0.464036469
6552,0.380558355
6553,0.338461888
6554,0.332302651
6555,0.352902522
6556,0.477871042
6557,0.773895325
6558,1.009123746
6559,0.97471532
6560,0.850195852
6561,0.802793583
6562,0.787767693
6563,0.878217521
6564,0.947039197
6565,1.066212595
6566,1.153789533
6567,1.317236858
6568,1.475225732
6569,1.657488378
6570,1.716133866
6571,1.641514434
6572,1.421060992
6573,1.070346462
6574,0.737982717
6575,0.47876336
6576,0.37550932
6577,0.334797469
6578,0.329299152
6579,0.34723905
6580,0.464500975
6581,0.74292378
6582,0.966616513
6583,0.924089513
6584,0.794319809
6585,0.74745467
6586,0.72212348
6587,0.685138151
6588,0.68784923
6589,0.768134498
6590,0.877001569
6591,1.063846787
6592,1.3476788
6593,1.558514329
6594,1.54798755
6595,1.492462584
6596,1.305377991
6597,0.975951833
6598,0.713570609
6599,0.470655834
6600,0.375802114
6601,0.335253847
6602,0.329684465
6603,0.347775214
6604,0.465573304
6605,0.74492312
6606,0.969108756
6607,0.926467409
6608,0.796479118
6609,0.749491725
6610,0.724006809
6611,0.68693348
6612,0.65579965
6613,0.634230117
6614,0.65856159
6615,0.770932045
6616,0.993059169
6617,1.178500291
6618,1.308349769
6619,1.319504565
6620,1.185548189
6621,0.94983333
6622,0.715076095
6623,0.471906714
6624,0.376957934
6625,0.336257996
6626,0.330887717
6627,0.348988188
6628,0.468277046
6629,0.748268427
6630,0.973480428
6631,0.929036271
6632,0.798892673
6633,0.751470089
6634,0.725606322
6635,0.688256234
6636,0.657007362
6637,0.635228922
6638,0.659605227
6639,0.772106196
6640,0.994374718
6641,1.180054391
6642,1.310102431
6643,1.321244166
6644,1.187234101
6645,0.951229348
6646,0.716187696
6647,0.472532184
6648,0.377541432
6649,0.344330286
6650,0.346903704
6651,0.371950959
6652,0.494744816
6653,0.77240872
6654,1.005218217
6655,0.953032169
6656,0.820504926
6657,0.782663481
6658,0.728162917
6659,0.689716309
6660,0.658240248
6661,0.636332349
6662,0.660485328
6663,0.773031092
6664,0.995460513
6665,1.181276204
6666,1.311174363
6667,1.322133174
6668,1.187931351
6669,0.951756704
6670,0.71643702
6671,0.47279006
6672,0.377689059
6673,0.339055143
6674,0.344196799
6675,0.370047188
6676,0.496803496
6677,0.790211904
6678,1.016357174
6679,0.960372761
6680,0.815977394
6681,0.763449889
6682,0.728123807
6683,0.690300216
6684,0.658674054
6685,0.636718562
6686,0.661098898
6687,0.773878531
6688,0.996629486
6689,1.182688883
6690,1.312811876
6691,1.323815589
6692,1.189541186
6693,0.953144163
6694,0.717530159
6695,0.478462031
6696,0.40364465
6697,0.373396209
6698,0.372794716
6699,0.398191424
6700,0.528300155
6701,0.835006748
6702,1.059398895
6703,1.021310621
6704,0.879482666
6705,0.823480964
6706,0.783774134
6707,0.7399934
6708,0.703233419
6709,0.676756537
6710,0.699722988
6711,0.814990395
6712,1.041409569
6713,1.233645968
6714,1.367022026
6715,1.376602344
6716,1.237713667
6717,0.991097563
6718,0.73975644
6719,0.482031658
6720,0.382832687
6721,0.342275
6722,0.346513709
6723,0.379099441
6724,0.511135823
6725,0.827911946
6726,1.066602467
6727,1.013521256
6728,0.868879549
6729,0.814995127
6730,0.784731624
6731,0.740569963
6732,0.703359227
6733,0.676915414
6734,0.7464576
6735,0.902707625
6736,1.084350622
6737,1.3192868
6738,1.440030403
6739,1.416428357
6740,1.238308312
6741,0.991390795
6742,0.739680728
6743,0.481606649
6744,0.37739056
6745,0.33634278
6746,0.331094643
6747,0.349886763
6748,0.470418538
6749,0.755069199
6750,0.980690205
6751,0.937784737
6752,0.806609696
6753,0.75782675
6754,0.730965603
6755,0.692767295
6756,0.660822506
6757,0.638485283
6758,0.66286249
6759,0.775856134
6760,0.999488126
6761,1.186322058
6762,1.316404261
6763,1.327182278
6764,1.192418754
6765,0.955187467
6766,0.718833369
6767,0.473672523
6768,0.378043301
6769,0.336908057
6770,0.33250706
6771,0.361256741
6772,0.489979803
6773,0.788653364
6774,1.00473927
6775,0.959771983
6776,0.821618534
6777,0.77482243
6778,0.73283547
6779,0.694527014
6780,0.662682073
6781,0.640432727
6782,0.66483036
6783,0.778020437
6784,1.001797121
6785,1.188664165
6786,1.318699908
6787,1.328939742
6788,1.193843934
6789,0.956303537
6790,0.719397208
6791,0.473943685
6792,0.378144975
6793,0.337059991
6794,0.331525066
6795,0.350384416
6796,0.471892676
6797,0.758277692
6798,0.984458353
6799,0.941419133
6800,0.809938751
6801,0.761104476
6802,0.734047559
6803,0.695567611
6804,0.663552649
6805,0.641059051
6806,0.665514412
6807,0.778887428
6808,1.002772088
6809,1.189818206
6810,1.319837072
6811,1.330102767
6812,1.195030475
6813,0.957259834
6814,0.720364714
6815,0.474745059
6816,0.390545898
6817,0.366256695
6818,0.371241456
6819,0.402890247
6820,0.528667457
6821,0.829448965
6822,1.038190179
6823,0.985628908
6824,0.837795153
6825,0.782882621
6826,0.735497342
6827,0.696934377
6828,0.664657815
6829,0.642153378
6830,0.666619177
6831,0.780082668
6832,1.004421797
6833,1.191790277
6834,1.321928399
6835,1.332030502
6836,1.196826272
6837,0.961642865
6838,0.738818387
6839,0.506443287
6840,0.422397578
6841,0.393049325
6842,0.39220155
6843,0.416672273
6844,0.545223392
6845,0.850986329
6846,1.06042818
6847,1.003549958
6848,0.86076371
6849,0.813396649
6850,0.761288669
6851,0.714800467
6852,0.680700541
6853,0.646781731
6854,0.674621743
6855,0.786362892
6856,1.026139858
6857,1.198726618
6858,1.330234959
6859,1.348560843
6860,1.225724192
6861,1.007276725
6862,0.783517915
6863,0.548681866
6864,0.466103398
6865,0.429895741
6866,0.42757659
6867,0.456483069
6868,0.59138386
6869,0.917704345
6870,1.157528439
6871,1.09419559
6872,0.945560701
6873,0.89328758
6874,0.818891271
6875,0.750121522
6876,0.711082428
6877,0.683930649
6878,0.706947677
6879,0.823325096
6880,1.051754297
6881,1.245944146
6882,1.379701441
6883,1.38840528
6884,1.248065918
6885,1.007521996
6886,0.766459465
6887,0.518333279
6888,0.427398617
6889,0.392589865
6890,0.391828667
6891,0.417699049
6892,0.55405161
6893,0.857153968
6894,1.092511793
6895,1.053388945
6896,0.91596866
6897,0.862194822
6898,0.805502293
6899,0.750503612
6900,0.712251545
6901,0.685060838
6902,0.708084157
6903,0.82459482
6904,1.053140134
6905,1.247375544
6906,1.381076792
6907,1.389497006
6908,1.248977437
6909,0.999923154
6910,0.747916723
6911,0.495604461
6912,0.404750518
6913,0.374902999
6914,0.380700988
6915,0.404513642
6916,0.534529858
6917,0.837771182
6918,1.048670748
6919,0.996177173
6920,0.843684826
6921,0.791202769
6922,0.74032781
6923,0.700772582
6924,0.667930629
6925,0.64476341
6926,0.669164508
6927,0.783001602
6928,1.00820275
6929,1.196554868
6930,1.326869613
6931,1.336178224
6932,1.200086187
6933,0.961008482
6934,0.722444956
6935,0.475260753
6936,0.378822252
6937,0.337507255
6938,0.332359603
6939,0.356743461
6940,0.489359122
6941,0.794772129
6942,1.010285248
6943,0.960038732
6944,0.820421893
6945,0.769738432
6946,0.74088768
6947,0.701008934
6948,0.66807741
6949,0.652013347
6950,0.701848061
6951,0.881970764
6952,1.088666579
6953,1.316892812
6954,1.433421685
6955,1.408155214
6956,1.22655805
6957,0.961312338
6958,0.722466593
6959,0.47472817
6960,0.377919106
6961,0.336606686
6962,0.331251721
6963,0.350980908
6964,0.47599254
6965,0.768950106
6966,0.996994738
6967,0.953577159
6968,0.820810327
6969,0.770182292
6970,0.741451338
6971,0.701874416
6972,0.669036522
6973,0.645880874
6974,0.670333053
6975,0.784500457
6976,1.010445375
6977,1.199105871
6978,1.329347389
6979,1.338651035
6980,1.202320121
6981,0.962532714
6982,0.723461111
6983,0.475576123
6984,0.37853052
6985,0.337166276
6986,0.331885762
6987,0.351777563
6988,0.47737712
6989,0.771354855
6990,0.99970703
6991,0.956402311
6992,0.823487601
6993,0.772781088
6994,0.743770632
6995,0.703724037
6996,0.670573013
6997,0.647124887
6998,0.671582507
6999,0.785663727
7000,1.011612255
7001,1.200529488
7002,1.330852636
7003,1.340035711
7004,1.203519147
7005,0.96355361
7006,0.724177869
7007,0.475910871
7008,0.379262973
7009,0.337847527
7010,0.33262239
7011,0.358838392
7012,0.494731999
7013,0.806864797
7014,1.028840365
7015,0.98297907
7016,0.839267441
7017,0.787582101
7018,0.745313845
7019,0.705209265
7020,0.672024102
7021,0.64883552
7022,0.673424465
7023,0.787871604
7024,1.014235395
7025,1.203319421
7026,1.333822753
7027,1.342888425
7028,1.206305688
7029,0.965977417
7030,0.738582836
7031,0.502407955
7032,0.418486158
7033,0.388060317
7034,0.390966311
7035,0.416296224
7036,0.551297006
7037,0.871973253
7038,1.111827928
7039,1.061069552
7040,0.909817478
7041,0.84698246
7042,0.802984699
7043,0.756432393
7044,0.717667354
7045,0.689685645
7046,0.712724491
7047,0.830009095
7048,1.060150397
7049,1.255986486
7050,1.390038825
7051,1.397664557
7052,1.255979522
7053,1.005050866
7054,0.748735974
7055,0.48571502
7056,0.384445272
7057,0.341675257
7058,0.335806436
7059,0.360168468
7060,0.505027691
7061,0.838032249
7062,1.081683348
7063,1.039181934
7064,0.89948485
7065,0.848883092
7066,0.804485754
7067,0.757782702
7068,0.718967943
7069,0.690926437
7070,0.713985044
7071,0.831470775
7072,1.062099681
7073,1.258289202
7074,1.392451272
7075,1.400019066
7076,1.258368291
7077,1.007087005
7078,0.750630516
7079,0.502789332
7080,0.416106798
7081,0.3934222
7082,0.401910762
7083,0.432974853
7084,0.56297425
7085,0.861404106
7086,1.092982531
7087,1.038905788
7088,0.889524752
7089,0.846305148
7090,0.775229688
7091,0.719107213
7092,0.675675511
7093,0.652033488
7094,0.676546308
7095,0.79132341
7096,1.027382743
7097,1.20828931
7098,1.338801838
7099,1.347757918
7100,1.218076995
7101,0.992721109
7102,0.765625736
7103,0.532317972
7104,0.445299429
7105,0.413107835
7106,0.412732256
7107,0.43633123
7108,0.567564474
7109,0.881372564
7110,1.111530708
7111,1.052119215
7112,0.901935626
7113,0.848808748
7114,0.778243187
7115,0.718513634
7116,0.676541568
7117,0.652665252
7118,0.677184743
7119,0.792151013
7120,1.020307657
7121,1.209632301
7122,1.340131349
7123,1.348620286
7124,1.211273145
7125,0.973172697
7126,0.744003137
7127,0.505168891
7128,0.415403365
7129,0.378112948
7130,0.375675263
7131,0.396434152
7132,0.525072019
7133,0.823966085
7134,1.040573876
7135,0.997002737
7136,0.866197695
7137,0.824361034
7138,0.772010813
7139,0.720291334
7140,0.67785149
7141,0.653962798
7142,0.679561005
7143,0.794035241
7144,1.043323951
7145,1.226163801
7146,1.360353013
7147,1.381892397
7148,1.247880571
7149,1.017044767
7150,0.786935566
7151,0.547062699
7152,0.462440968
7153,0.42704604
7154,0.426639049
7155,0.452471123
7156,0.588072526
7157,0.899039861
7158,1.129562289
7159,1.074762696
7160,0.928120909
7161,0.892382831
7162,0.82460999
7163,0.776616747
7164,0.728075613
7165,0.702970327
7166,0.731251998
7167,0.854312768
7168,1.099328523
7169,1.267926535
7170,1.39364987
7171,1.407963211
7172,1.272983662
7173,1.039055455
7174,0.805495837
7175,0.565325443
7176,0.471963241
7177,0.435329408
7178,0.432743405
7179,0.456722576
7180,0.585465189
7181,0.880112068
7182,1.109526565
7183,1.062534245
7184,0.915796163
7185,0.872818901
7186,0.798791672
7187,0.742099019
7188,0.697876853
7189,0.66104919
7190,0.682807859
7191,0.8013191
7192,1.062555601
7193,1.230261773
7194,1.359653647
7195,1.372887173
7196,1.243925986
7197,1.012848849
7198,0.781166191
7199,0.542574742
7200,0.455097733
7201,0.418381906
7202,0.413123773
7203,0.437435925
7204,0.573301815
7205,0.900035398
7206,1.127638075
7207,1.092070733
7208,0.962972393
7209,0.925167337
7210,0.870509009
7211,0.81348893
7212,0.765984978
7213,0.72960173
7214,0.745547359
7215,0.858379824
7216,1.106640162
7217,1.28050952
7218,1.409118306
7219,1.419424116
7220,1.285890826
7221,1.049891454
7222,0.798662792
7223,0.546661964
7224,0.55943951
7225,0.468677188
7226,0.434230888
7227,0.437125715
7228,0.472342293
7229,0.618484744
7230,0.938823256
7231,1.173519776
7232,1.108913098
7233,0.96012566
7234,0.917691404
7235,0.846254046
7236,0.775290111
7237,0.728846913
7238,0.701048076
7239,0.732821483
7240,0.861086254
7241,1.128393642
7242,1.307306414
7243,1.442633467
7244,1.466124215
7245,1.335191852
7246,1.090827111
7247,0.844186659
7248,0.581647976
7249,0.493066125
7250,0.460201515
7251,0.459611157
7252,0.484346198
7253,0.616085101
7254,0.916638764
7255,1.133153165
7256,1.059050481
7257,0.897620638
7258,0.85093821
7259,0.77532651
7260,0.716703218
7261,0.682536284
7262,0.658146193
7263,0.68283705
7264,0.801307284
7265,1.070998632
7266,1.243783975
7267,1.379390921
7268,1.396487613
7269,1.271860643
7270,1.045591371
7271,0.822774056
7272,0.589563412
7273,0.501078211
7274,0.466908864
7275,0.464209231
7276,0.489403418
7277,0.623323811
7278,0.93701122
7279,1.136940533
7280,1.05663637
7281,0.890885274
7282,0.828309529
7283,0.75967028
7284,0.717555731
7285,0.683065712
7286,0.65862325
7287,0.683191234
7288,0.799127169
7289,1.033261131
7290,1.22033562
7291,1.351134539
7292,1.361719141
7293,1.230346025
7294,0.996237759
7295,0.763449684
7296,0.523618621
7297,0.426405556
7298,0.386869187
7299,0.381394023
7300,0.405826486
7301,0.535947586
7302,0.821458739
7303,1.020148718
7304,0.977660857
7305,0.84667583
7306,0.800538611
7307,0.764531279
7308,0.72237775
7309,0.687802075
7310,0.672719454
7311,0.731792622
7312,0.933214152
7313,1.287039704
7314,1.488414347
7315,1.445197912
7316,1.365661896
7317,1.241289768
7318,1.00470549
7319,0.777982458
7320,0.549094473
7321,0.456575496
7322,0.425948944
7323,0.423490034
7324,0.449219063
7325,0.582303447
7326,0.874964931
7327,1.057179875
7328,1.01226017
7329,0.876578487
7330,0.82682476
7331,0.772878668
7332,0.723855256
7333,0.689358134
7334,0.674264398
7335,0.733312765
7336,0.934687903
7337,1.294063379
7338,1.490056959
7339,1.446901182
7340,1.367083248
7341,1.238300317
7342,1.000362821
7343,0.768431882
7344,0.530016794
7345,0.433206394
7346,0.397970994
7347,0.397005433
7348,0.421502676
7349,0.554884095
7350,0.840663041
7351,1.056160224
7352,1.020226161
7353,0.906215499
7354,0.877097727
7355,0.819939958
7356,0.770110666
7357,0.739821148
7358,0.723154582
7359,0.795190876
7360,0.993428937
7361,1.370062416
7362,1.559061749
7363,1.517035433
7364,1.435447908
7365,1.309757374
7366,1.074857701
7367,0.844081255
7368,0.624431547
7369,0.528811234
7370,0.495480224
7371,0.495348018
7372,0.530675261
7373,0.677096022
7374,0.985448206
7375,1.185731875
7376,1.141234396
7377,1.007168912
7378,0.957875278
7379,0.874277629
7380,0.804134287
7381,0.754782437
7382,0.732435703
7383,0.795899253
7384,1.009972169
7385,1.396261215
7386,1.592927301
7387,1.556231568
7388,1.480672732
7389,1.350087362
7390,1.103689002
7391,0.858467633
7392,0.603272681
7393,0.507152492
7394,0.471295956
7395,0.470014627
7396,0.503448633
7397,0.642773011
7398,0.963732003
7399,1.15066545
7400,1.115145787
7401,0.995711531
7402,0.922053696
7403,0.859684295
7404,0.798668088
7405,0.748550832
7406,0.727760322
7407,0.784897173
7408,0.993996092
7409,1.366906313
7410,1.56310379
7411,1.528816248
7412,1.449141345
7413,1.318773846
7414,1.068461069
7415,0.816887688
7416,0.555160964
7417,0.461905165
7418,0.428466653
7419,0.424614014
7420,0.444124637
7421,0.570462046
7422,0.85958925
7423,1.047897214
7424,1.01492736
7425,0.894343829
7426,0.848334656
7427,0.800188416
7428,0.752121885
7429,0.710414093
7430,0.691461959
7431,0.74803908
7432,0.948399506
7433,1.313606348
7434,1.503364368
7435,1.458362158
7436,1.383183654
7437,1.260509505
7438,1.021060724
7439,0.786263201
7440,0.553312212
7441,0.461169817
7442,0.424735873
7443,0.42788465
7444,0.449590627
7445,0.586735856
7446,0.875831027
7447,1.06656425
7448,1.02497297
7449,0.893469078
7450,0.846142741
7451,0.777120022
7452,0.729368673
7453,0.694350556
7454,0.678750511
7455,0.738173381
7456,0.941125746
7457,1.304728251
7458,1.497660944
7459,1.454599037
7460,1.369265031
7461,1.233228072
7462,0.988853219
7463,0.751449632
7464,0.509180336
7465,0.411668894
7466,0.381341735
7467,0.381002055
7468,0.408275817
7469,0.546047816
7470,0.849272888
7471,1.037140707
7472,1.005828234
7473,0.890455894
7474,0.847416674
7475,0.790944939
7476,0.730560792
7477,0.695214233
7478,0.679574112
7479,0.738712037
7480,0.940900133
7481,1.302924761
7482,1.499140278
7483,1.455961389
7484,1.370558735
7485,1.233958303
7486,0.98218142
7487,0.745530327
7488,0.50103453
7489,0.401942859
7490,0.358617466
7491,0.354079414
7492,0.375465936
7493,0.508514372
7494,0.796589456
7495,1.001997831
7496,0.972895354
7497,0.859975814
7498,0.81141619
7499,0.785113217
7500,0.737447358
7501,0.700884513
7502,0.686631934
7503,0.743966546
7504,0.953038965
7505,1.324748017
7506,1.519491737
7507,1.482746476
7508,1.407351548
7509,1.275191058
7510,1.038464811
7511,0.809420968
7512,0.573141507
7513,0.475543597
7514,0.442915395
7515,0.448045696
7516,0.467600704
7517,0.612332969
7518,0.903163597
7519,1.090910935
7520,1.036815263
7521,0.901509273
7522,0.864677492
7523,0.817324259
7524,0.773679296
7525,0.721343823
7526,0.706007151
7527,0.77274335
7528,0.980089484
7529,1.353545384
7530,1.536759631
7531,1.499077399
7532,1.420639771
7533,1.292631449
7534,1.053360349
7535,0.819140018
7536,0.595815801
7537,0.500575538
7538,0.459055854
7539,0.462965697
7540,0.493353472
7541,0.644586311
7542,0.981133787
7543,1.166171186
7544,1.117363602
7545,0.984399503
7546,0.926409674
7547,0.857786134
7548,0.79319751
7549,0.745943767
7550,0.728058126
7551,0.788173493
7552,0.995472049
7553,1.366470832
7554,1.565494899
7555,1.528650282
7556,1.444298374
7557,1.306237419
7558,1.050759773
7559,0.799841695
7560,0.541185466
7561,0.440140257
7562,0.403055496
7563,0.408439257
7564,0.441602407
7565,0.594065894
7566,0.934173786
7567,1.129669492
7568,1.087137722
7569,0.957424018
7570,0.898540894
7571,0.838740612
7572,0.788153053
7573,0.746774487
7574,0.725931988
7575,0.783790127
7576,0.990230972
7577,1.371870819
7578,1.576461262
7579,1.539165578
7580,1.459145251
7581,1.331240538
7582,1.082332235
7583,0.835483466
7584,0.574181748
7585,0.487114847
7586,0.458435901
7587,0.462186965
7588,0.493367985
7589,0.632074443
7590,0.946415503
7591,1.119568564
7592,1.064144007
7593,0.92596275
7594,0.874082073
7595,0.799524727
7596,0.736058663
7597,0.700219558
7598,0.683854522
7599,0.742994483
7600,0.945846298
7601,1.310650683
7602,1.506670085
7603,1.463833675
7604,1.386285583
7605,1.260118032
7606,1.019227809
7607,0.786813897
7608,0.543596076
7609,0.453150233
7610,0.414852487
7611,0.411410746
7612,0.442302264
7613,0.582590843
7614,0.876881423
7615,1.063615127
7616,1.026062279
7617,0.90448753
7618,0.847562601
7619,0.781489692
7620,0.736775266
7621,0.700641934
7622,0.684187412
7623,0.74324204
7624,0.946071408
7625,1.296201152
7626,1.507113013
7627,1.464282086
7628,1.378069516
7629,1.240455522
7630,0.986874224
7631,0.739498415
7632,0.485919282
7633,0.381405886
7634,0.339114631
7635,0.334134241
7636,0.357374581
7637,0.49781881
7638,0.799476557
7639,1.008763111
7640,0.983508686
7641,0.869589702
7642,0.817791997
7643,0.782592579
7644,0.737862738
7645,0.701808314
7646,0.685210199
7647,0.744248103
7648,0.947204453
7649,1.297626001
7650,1.508721685
7651,1.465890873
7652,1.379474407
7653,1.24169385
7654,0.987888303
7655,0.740156657
7656,0.486207115
7657,0.381583029
7658,0.339211459
7659,0.334219834
7660,0.357530994
7661,0.498186624
7662,0.800930873
7663,1.010425046
7664,0.985069027
7665,0.870955213
7666,0.818787412
7667,0.784664037
7668,0.745700085
7669,0.71636259
7670,0.703263074
7671,0.765421779
7672,0.978602711
7673,1.35751699
7674,1.546702833
7675,1.508851699
7676,1.432694626
7677,1.304006423
7678,1.059123462
7679,0.829930903
7680,0.591209872
7681,0.498991114
7682,0.469434853
7683,0.475693366
7684,0.507741556
7685,0.649358276
7686,0.949580914
7687,1.143218414
7688,1.096051067
7689,0.957569638
7690,0.904132501
7691,0.830878985
7692,0.763842652
7693,0.719548151
7694,0.703130445
7695,0.772893765
7696,0.980320773
7697,1.378543688
7698,1.568042553
7699,1.529078343
7700,1.457102309
7701,1.335041764
7702,1.100826079
7703,0.861781534
7704,0.627904642
7705,0.526874419
7706,0.48996034
7707,0.489183653
7708,0.521626182
7709,0.674439262
7710,0.996934781
7711,1.205758968
7712,1.177386372
7713,1.06133932
7714,1.024044361
7715,0.937710797
7716,0.858683221
7717,0.808279587
7718,0.787938447
7719,0.845024935
7720,1.069830422
7721,1.464817699
7722,1.65859632
7723,1.623661662
7724,1.545498455
7725,1.41465203
7726,1.165028758
7727,0.916236853
7728,0.661225382
7729,0.570637126
7730,0.539861016
7731,0.537460572
7732,0.569633342
7733,0.725786558
7734,1.047700375
7735,1.264180423
7736,1.229261016
7737,1.079545802
7738,1.030167162
7739,0.931399987
7740,0.859069248
7741,0.808242834
7742,0.785485024
7743,0.853789976
7744,1.07529201
7745,1.470767788
7746,1.660762358
7747,1.620110338
7748,1.535295677
7749,1.397079768
7750,1.136611069
7751,0.878215832
7752,0.602721382
7753,0.499841993
7754,0.457476244
7755,0.45324009
7756,0.479781587
7757,0.617225046
7758,0.916407298
7759,1.116668985
7760,1.083245192
7761,0.948640982
7762,0.888137932
7763,0.828362558
7764,0.754694135
7765,0.707114166
7766,0.690124428
7767,0.750985948
7768,0.957312105
7769,1.323907762
7770,1.521860496
7771,1.480420379
7772,1.395293528
7773,1.303639867
7774,1.057179361
7775,0.843555378
7776,0.60151706
7777,0.507361263
7778,0.466324923
7779,0.509949145
7780,0.515327974
7781,0.665492648
7782,0.971112277
7783,1.200291845
7784,1.148563507
7785,1.031608443
7786,0.990889889
7787,0.920904365
7788,0.860356437
7789,0.810345214
7790,0.809160427
7791,0.869272988
7792,1.092603859
7793,1.472766121
7794,1.654621727
7795,1.609888499
7796,1.533716737
7797,1.408109338
7798,1.163685263
7799,0.939029758
7800,0.69466663
7801,0.59619782
7802,0.560195959
7803,0.561811018
7804,0.586952719
7805,0.72766077
7806,1.029291201
7807,1.231673216
7808,1.188879922
7809,1.043498511
7810,1.005945554
7811,0.914229122
7812,0.859253971
7813,0.827442562
7814,0.812118066
7815,0.87842371
7816,1.084428291
7817,1.474813886
7818,1.647098061
7819,1.602928289
7820,1.523607418
7821,1.400340375
7822,1.157683116
7823,0.921576071
7824,0.684730809
7825,0.588847792
7826,0.552381439
7827,0.553738595
7828,0.578933521
7829,0.723134515
7830,1.023697707
7831,1.256138784
7832,1.214267669
7833,1.076154147
7834,1.050974594
7835,0.975183182
7836,0.899863964
7837,0.841282359
7838,0.815728195
7839,0.881567601
7840,1.094876406
7841,1.494977998
7842,1.683515379
7843,1.639885865
7844,1.561782734
7845,1.445398806
7846,1.198392577
7847,0.972445029
7848,0.731208999
7849,0.631093679
7850,0.591422013
7851,0.591725451
7852,0.618606359
7853,0.770334724
7854,1.071343271
7855,1.267503252
7856,1.206226344
7857,1.0513481
7858,1.009992444
7859,0.916064362
7860,0.844641617
7861,0.792486203
7862,0.774821215
7863,0.842686104
7864,1.064382792
7865,1.469528283
7866,1.646715489
7867,1.602476908
7868,1.525656271
7869,1.402720128
7870,1.164342388
7871,0.923772683
7872,0.689435703
7873,0.586872913
7874,0.548290294
7875,0.546248022
7876,0.575315137
7877,0.727852651
7878,1.053618513
7879,1.272911013
7880,1.231992844
7881,1.09367451
7882,1.063101936
7883,0.962183334
7884,0.88994701
