,solar
8130,0
8131,0
8132,0
8133,0
8134,0
8135,0
8136,0
8137,0
8138,0
8139,0
8140,0
8141,0
8142,0
8143,0.092806419
8144,1.091445101
8145,1.846239673
8146,2.295294244
8147,3.360215597
8148,3.416955981
8149,2.781439112
8150,2.083126186
8151,1.077563478
8152,0
8153,0
8154,0
8155,0
8156,0
8157,0
8158,0
8159,0
8160,0
8161,0
8162,0
8163,0
8164,0
8165,0
8166,0
8167,0.402497624
8168,1.881963769
8169,3.046324095
8170,3.793222765
8171,3.083877303
8172,4.074498168
8173,3.513759955
8174,2.73406647
8175,1.479454268
8176,0
8177,0
8178,0
8179,0
8180,0
8181,0
8182,0
8183,0
8184,0
8185,0
8186,0
8187,0
8188,0
8189,0
8190,0
8191,0.049445626
8192,0.709831179
8193,1.256260645
8194,1.326029888
8195,1.598806328
8196,1.405718758
8197,1.103173292
8198,0.768508219
8199,0.34583215
8200,0
8201,0
8202,0
8203,0
8204,0
8205,0
8206,0
8207,0
8208,0
8209,0
8210,0
8211,0
8212,0
8213,0
8214,0
8215,0.00307479
8216,0.171059028
8217,0.356885225
8218,0.701908716
8219,1.061636821
8220,0.409058217
8221,0.287847759
8222,0.193004544
8223,0.072264285
8224,0
8225,0
8226,0
8227,0
8228,0
8229,0
8230,0
8231,0
8232,0
8233,0
8234,0
8235,0
8236,0
8237,0
8238,0
8239,0.209889077
8240,1.678112543
8241,2.901981974
8242,3.778519635
8243,4.167063265
8244,3.03220911
8245,2.056087726
8246,2.302745168
8247,1.342323285
8248,0
8249,0
8250,0
8251,0
8252,0
8253,0
8254,0
8255,0
8256,0
8257,0
8258,0
8259,0
8260,0
8261,0
8262,0
8263,0.094616605
8264,1.627098511
8265,2.896017582
8266,3.776083618
8267,3.54896214
8268,3.402004512
8269,3.272397728
8270,2.499462385
8271,1.309915565
8272,0
8273,0
8274,0
8275,0
8276,0
8277,0
8278,0
8279,0
8280,0
8281,0
8282,0
8283,0
8284,0
8285,0
8286,0
8287,0.001074084
8288,0.302626047
8289,0.666124445
8290,0.950770633
8291,0.866314892
8292,1.497697994
8293,1.200525876
8294,0.812584408
8295,0.339850911
8296,0
8297,0
8298,0
8299,0
8300,0
8301,0
8302,0
8303,0
8304,0
8305,0
8306,0
8307,0
8308,0
8309,0
8310,0
8311,0.158471462
8312,1.698856104
8313,2.686040492
8314,3.920836251
8315,4.330551926
8316,4.256853438
8317,3.762589424
8318,2.839799605
8319,1.542822537
8320,0
8321,0
8322,0
8323,0
8324,0
8325,0
8326,0
8327,0
8328,0
8329,0
8330,0
8331,0
8332,0
8333,0
8334,0
8335,0.061514982
8336,1.502865989
8337,2.523155483
8338,3.295410079
8339,3.378800323
8340,3.639877001
8341,3.221277167
8342,2.894078886
8343,1.605434309
8344,0
8345,0
8346,0
8347,0
8348,0
8349,0
8350,0
8351,0
8352,0
8353,0
8354,0
8355,0
8356,0
8357,0
8358,0
8359,0.014010328
8360,0.501796596
8361,0.9824871
8362,0.819081255
8363,0.324744716
8364,0.795462287
8365,0.719606224
8366,0.480164706
8367,0.189468962
8368,0
8369,0
8370,0
8371,0
8372,0
8373,0
8374,0
8375,0
8376,0
8377,0
8378,0
8379,0
8380,0
8381,0
8382,0
8383,0.135141481
8384,1.463465344
8385,2.378384886
8386,3.219195923
8387,4.113040903
8388,2.760027545
8389,2.325961326
8390,1.674438726
8391,0.933565298
8392,0
8393,0
8394,0
8395,0
8396,0
8397,0
8398,0
8399,0
8400,0
8401,0
8402,0
8403,0
8404,0
8405,0
8406,0
8407,0.012401808
8408,0.869809036
8409,1.665046868
8410,2.738229145
8411,3.246006701
8412,2.382824177
8413,1.84393469
8414,1.294147173
8415,0.621967096
8416,0
8417,0
8418,0
8419,0
8420,0
8421,0
8422,0
8423,0
8424,0
8425,0
8426,0
8427,0
8428,0
8429,0
8430,0
8431,0.054463854
8432,1.307598933
8433,2.423680683
8434,2.508054497
8435,3.557580458
8436,3.274483681
8437,1.92516786
8438,2.109780127
8439,1.187351028
8440,0
8441,0
8442,0
8443,0
8444,0
8445,0
8446,0
8447,0
8448,0
8449,0
8450,0
8451,0
8452,0
8453,0
8454,0
8455,0.009487061
8456,0.748635355
8457,1.317494794
8458,1.903428637
8459,3.403720717
8460,3.311866704
8461,3.301260353
8462,2.541997653
8463,1.448611718
8464,0
8465,0
8466,0
8467,0
8468,0
8469,0
8470,0
8471,0
8472,0
8473,0
8474,0
8475,0
8476,0
8477,0
8478,0
8479,0.003485085
8480,0.645279666
8481,1.229691255
8482,1.400778785
8483,2.001541085
8484,2.587064302
8485,2.581981158
8486,2.483961858
8487,1.527838198
8488,0.009093598
8489,0
8490,0
8491,0
8492,0
8493,0
8494,0
8495,0
8496,0
8497,0
8498,0
8499,0
8500,0
8501,0
8502,0
8503,0.009279249
8504,1.544239152
8505,2.727366698
8506,3.503540933
8507,3.861528772
8508,3.824042446
8509,3.421826093
8510,2.615801691
8511,1.469103832
8512,0.0078383
8513,0
8514,0
8515,0
8516,0
8517,0
8518,0
8519,0
8520,0
8521,0
8522,0
8523,0
8524,0
8525,0
8526,0
8527,0
8528,0.257673076
8529,0.556583778
8530,0.630871945
8531,1.802185947
8532,1.48572495
8533,1.441915019
8534,1.019430088
8535,0.483063731
8536,0.002913919
8537,0
8538,0
8539,0
8540,0
8541,0
8542,0
8543,0
8544,0
8545,0
8546,0
8547,0
8548,0
8549,0
8550,0
8551,0
8552,0.007422707
8553,0.026577233
8554,0.337466841
8555,0.139714827
8556,0.425282071
8557,0.57379961
8558,0.406456555
8559,0.181230181
8560,0
8561,0
8562,0
8563,0
8564,0
8565,0
8566,0
8567,0
8568,0
8569,0
8570,0
8571,0
8572,0
8573,0
8574,0
8575,0
8576,0.788882973
8577,1.509545571
8578,2.069746453
8579,1.365303093
8580,1.725544622
8581,1.899448884
8582,1.3790864
8583,0.689649384
8584,0.003009603
8585,0
8586,0
8587,0
8588,0
8589,0
8590,0
8591,0
8592,0
8593,0
8594,0
8595,0
8596,0
8597,0
8598,0
8599,0
8600,1.276935955
8601,2.398861433
8602,1.997192129
8603,2.574681195
8604,3.42733256
8605,2.515451455
8606,2.224347193
8607,1.64076764
8608,0.10006695
8609,0
8610,0
8611,0
8612,0
8613,0
8614,0
8615,0
8616,0
8617,0
8618,0
8619,0
8620,0
8621,0
8622,0
8623,0
8624,0.849831751
8625,1.633780256
8626,1.907788333
8627,3.8167209
8628,4.193804577
8629,3.696845112
8630,2.88201579
8631,1.681551469
8632,0.154133515
8633,0
8634,0
8635,0
8636,0
8637,0
8638,0
8639,0
8640,0
8641,0
8642,0
8643,0
8644,0
8645,0
8646,0
8647,0
8648,1.14214618
8649,2.21203916
8650,3.261514142
8651,4.030402503
8652,3.783313656
8653,3.080102704
8654,2.991268775
8655,1.756394743
8656,0.057971076
8657,0
8658,0
8659,0
8660,0
8661,0
8662,0
8663,0
8664,0
8665,0
8666,0
8667,0
8668,0
8669,0
8670,0
8671,0
8672,1.737509033
8673,3.097531879
8674,3.983718914
8675,4.410083603
8676,4.410911055
8677,4.007678919
8678,3.157032832
8679,1.857869551
8680,0.067821492
8681,0
8682,0
8683,0
8684,0
8685,0
8686,0
8687,0
8688,0
8689,0
8690,0
8691,0
8692,0
8693,0
8694,0
8695,0
8696,1.524868829
8697,2.815294517
8698,1.720991874
8699,1.245052168
8700,3.52817585
8701,3.794482108
8702,2.963779964
8703,1.713651723
8704,0.071528794
8705,0
8706,0
8707,0
8708,0
8709,0
8710,0
8711,0
8712,0
8713,0
8714,0
8715,0
8716,0
8717,0
8718,0
8719,0
8720,0.305041254
8721,0.717314146
8722,1.15386316
8723,1.472025429
8724,1.882447217
8725,1.772067914
8726,1.265126669
8727,1.235416791
8728,0.078213263
8729,0
8730,0
8731,0
8732,0
8733,0
8734,0
8735,0
8736,0
8737,0
8738,0
8739,0
8740,0
8741,0
8742,0
8743,0
8744,1.703673244
8745,2.528777317
8746,2.943504955
8747,2.696913309
8748,1.995971443
8749,1.267244353
8750,0.917620267
8751,1.608396994
8752,0.231401452
8753,0
8754,0
8755,0
8756,0
8757,0
8758,0
8759,0
